행정동코드,상권업종대분류명,store_count
41173559,숙박,24
41173559,시설관리·임대,219
41173559,예술·스포츠,146
41173559,음식,795
41173566,과학·기술,314
41173566,교육,108
41173566,보건의료,36
41173566,부동산,65
41173566,소매,207
41173566,수리·개인,188
41173566,숙박,15
41173566,시설관리·임대,54
41173566,예술·스포츠,48
41173566,음식,479
41173570,과학·기술,354
41173570,교육,96
41173570,보건의료,26
41173570,부동산,40
41173570,소매,188
41173570,수리·개인,80
41173570,숙박,1
41173570,시설관리·임대,35
41173570,예술·스포츠,39
41173570,음식,157
41173576,과학·기술,11
41173576,교육,87
41173576,보건의료,16
41173576,부동산,32
41173576,소매,57
41173576,수리·개인,51
41173576,시설관리·임대,6
41173576,예술·스포츠,6
41173576,음식,44
41173578,과학·기술,29
41173578,교육,394
41173578,보건의료,22
41173578,부동산,26
41173578,소매,168
41173578,수리·개인,62
41173578,시설관리·임대,13
41173578,예술·스포츠,50
41173578,음식,270
41173580,과학·기술,583
41173580,교육,77
41173580,보건의료,62
41173580,부동산,85
41173580,소매,320
41173580,수리·개인,132
41173580,숙박,4
41173580,시설관리·임대,96
41173580,예술·스포츠,40
41173580,음식,271
41173590,과학·기술,147
41173590,교육,105
41173590,보건의료,16
41173590,부동산,43
41173590,소매,150
41173590,수리·개인,96
41173590,시설관리·임대,31
41173590,예술·스포츠,39
41173590,음식,162
41173600,과학·기술,31
41173600,교육,68
41173600,보건의료,33
41173600,부동산,26
41173600,소매,153
41173600,수리·개인,86
41173600,숙박,13
41173600,시설관리·임대,17
41173600,예술·스포츠,49
41173600,음식,218
41173610,과학·기술,60
41173610,교육,91
41173610,보건의료,133
41173610,부동산,51
41173610,소매,559
41173610,수리·개인,242
41173610,숙박,8
41173610,시설관리·임대,25
41173610,예술·스포츠,78
41173610,음식,493
41173620,과학·기술,18
41173620,교육,348
41173620,보건의료,9
41173620,부동산,23
41173620,소매,79
41173620,수리·개인,50
41173620,시설관리·임대,6
41173620,예술·스포츠,35
41173620,음식,138
41173630,과학·기술,31
41173630,교육,57
41173630,보건의료,4
41173630,부동산,22
41173630,소매,70
41173630,수리·개인,49
41173630,시설관리·임대,15
41173630,예술·스포츠,6
41173630,음식,67
41192510,과학·기술,58
41192510,교육,21
41192510,보건의료,20
41192510,부동산,24
41192510,소매,141
41192510,수리·개인,83
41192510,숙박,15
41192510,시설관리·임대,27
41192510,예술·스포츠,25
41192510,음식,228
41192520,과학·기술,159
41192520,교육,71
41192520,보건의료,51
41192520,부동산,72
41192520,소매,451
41192520,수리·개인,248
41192520,숙박,106
41192520,시설관리·임대,83
41192520,예술·스포츠,161
41192520,음식,849
41192530,과학·기술,44
41192530,교육,23
41192530,보건의료,6
41192530,부동산,20
41192530,소매,110
41192530,수리·개인,81
41192530,시설관리·임대,22
41192530,예술·스포츠,21
41192530,음식,161
41192540,과학·기술,194
41192540,교육,41
41192540,보건의료,22
41192540,부동산,42
41192540,소매,242
41192540,수리·개인,111
41192540,시설관리·임대,42
41192540,예술·스포츠,47
41192540,음식,268
41192550,과학·기술,33
41192550,교육,20
41192550,보건의료,20
41192550,부동산,25
41192550,소매,167
41192550,수리·개인,84
41192550,숙박,1
41192550,시설관리·임대,19
41192550,예술·스포츠,24
41192550,음식,156
41192560,과학·기술,19
41192560,교육,12
41192560,보건의료,8
41192560,부동산,15
41192560,소매,90
41192560,수리·개인,39
41192560,숙박,3
41192560,시설관리·임대,17
41192560,예술·스포츠,11
41192560,음식,90
41192570,과학·기술,22
41192570,교육,50
41192570,보건의료,33
41192570,부동산,25
41192570,소매,194
41192570,수리·개인,104
41192570,숙박,8
41192570,시설관리·임대,10
41192570,예술·스포츠,30
41192570,음식,200
41192580,과학·기술,29
41192580,교육,41
41192580,보건의료,18
41192580,부동산,27
41192580,소매,121
41192580,수리·개인,86
41192580,숙박,12
41192580,시설관리·임대,22
41192580,예술·스포츠,49
41192580,음식,200
41192590,과학·기술,187
41192590,교육,39
41192590,보건의료,10
41192590,부동산,48
41192590,소매,222
41192590,수리·개인,123
41192590,숙박,1
41192590,시설관리·임대,63
41192590,예술·스포츠,38
41192590,음식,234
41192600,과학·기술,81
41192600,교육,56
41192600,보건의료,21
41192600,부동산,45
41192600,소매,284
41192600,수리·개인,159
41192600,숙박,1
41192600,시설관리·임대,47
41192600,예술·스포츠,53
41192600,음식,341
41192610,과학·기술,40
41192610,교육,38
41192610,보건의료,8
41192610,부동산,26
41192610,소매,88
41192610,수리·개인,77
41192610,숙박,1
41192610,시설관리·임대,12
41192610,예술·스포츠,19
41192610,음식,122
41192620,과학·기술,80
41192620,교육,119
41192620,보건의료,31
41192620,부동산,34
41192620,소매,272
41192620,수리·개인,136
41192620,시설관리·임대,46
41192620,예술·스포츠,45
41192620,음식,272
41192630,과학·기술,404
41192630,교육,287
41192630,보건의료,122
41192630,부동산,134
41192630,소매,901
41192630,수리·개인,414
41192630,숙박,36
41192630,시설관리·임대,109
41192630,예술·스포츠,205
41192630,음식,1173
41192640,과학·기술,76
41192640,교육,105
41192640,보건의료,15
41192640,부동산,41
41192640,소매,189
41192640,수리·개인,122
41192640,숙박,10
41192640,시설관리·임대,21
41192640,예술·스포츠,34
41192640,음식,307
41192650,과학·기술,155
41192650,교육,86
41192650,보건의료,52
41192650,부동산,23
41192650,소매,121
41192650,수리·개인,89
41192650,숙박,2
41192650,시설관리·임대,34
41192650,예술·스포츠,21
41192650,음식,149
41192660,과학·기술,25
41192660,교육,87
41192660,보건의료,71
41192660,부동산,22
41192660,소매,94
41192660,수리·개인,42
41192660,시설관리·임대,5
41192660,예술·스포츠,21
41192660,음식,70
41192670,과학·기술,329
41192670,교육,65
41192670,보건의료,29
41192670,부동산,61
41192670,소매,433
41192670,수리·개인,158
41192670,숙박,14
41192670,시설관리·임대,68
41192670,예술·스포츠,54
41192670,음식,381
41192680,과학·기술,99
41192680,교육,91
41192680,보건의료,36
41192680,부동산,37
41192680,소매,121
41192680,수리·개인,106
41192680,숙박,10
41192680,시설관리·임대,45
41192680,예술·스포츠,57
41192680,음식,210
41192690,과학·기술,206
41192690,교육,253
41192690,보건의료,79
41192690,부동산,75
41192690,소매,617
41192690,수리·개인,379
41192690,숙박,9
41192690,시설관리·임대,94
41192690,예술·스포츠,95
41192690,음식,584
41192700,과학·기술,143
41192700,교육,293
41192700,보건의료,61
41192700,부동산,63
41192700,소매,296
41192700,수리·개인,255
41192700,숙박,24
41192700,시설관리·임대,62
41192700,예술·스포츠,118
41192700,음식,405
41194510,과학·기술,29
41194510,교육,28
41194510,보건의료,29
41194510,부동산,36
41194510,소매,219
41194510,수리·개인,102
41194510,숙박,8
41194510,시설관리·임대,23
41194510,예술·스포츠,39
41194510,음식,223
41194520,과학·기술,51
41194520,교육,53
41194520,보건의료,41
41194520,부동산,35
41194520,소매,377
41194520,수리·개인,110
41194520,숙박,14
41194520,시설관리·임대,49
41194520,예술·스포츠,39
41194520,음식,289
41194530,과학·기술,58
41194530,교육,35
41194530,보건의료,28
41194530,부동산,58
41194530,소매,252
41194530,수리·개인,159
41194530,숙박,9
41194530,시설관리·임대,41
41194530,예술·스포츠,35
41194530,음식,289
41194540,과학·기술,38
41194540,교육,114
41194540,보건의료,28
41194540,부동산,48
41194540,소매,230
41194540,수리·개인,141
41194540,시설관리·임대,26
41194540,예술·스포츠,34
41194540,음식,246
41194550,과학·기술,33
41194550,교육,107
41194550,보건의료,16
41194550,부동산,26
41194550,소매,65
41194550,수리·개인,46
41194550,시설관리·임대,4
41194550,예술·스포츠,19
41194550,음식,91
41194560,과학·기술,375
41194560,교육,263
41194560,보건의료,31
41194560,부동산,49
41194560,소매,287
41194560,수리·개인,153
41194560,숙박,5
41194560,시설관리·임대,56
41194560,예술·스포츠,57
41194560,음식,324
41194570,과학·기술,34
41194570,교육,38
41194570,보건의료,13
41194570,부동산,25
41194570,소매,117
41194570,수리·개인,95
41194570,시설관리·임대,18
41194570,예술·스포츠,28
41194570,음식,162
41194580,과학·기술,32
41194580,교육,50
41194580,보건의료,52
41194580,부동산,30
41194580,소매,197
41194580,수리·개인,109
41194580,숙박,13
41194580,시설관리·임대,17
41194580,예술·스포츠,36
41194580,음식,221
41194590,과학·기술,63
41194590,교육,73
41194590,보건의료,24
41194590,부동산,55
41194590,소매,197
41194590,수리·개인,142
41194590,숙박,2
41194590,시설관리·임대,43
41194590,예술·스포츠,44
41194590,음식,201
41194600,과학·기술,40
41194600,교육,68
41194600,보건의료,19
41194600,부동산,35
41194600,소매,154
41194600,수리·개인,85
41194600,시설관리·임대,25
41194600,예술·스포츠,32
41194600,음식,158
41196510,과학·기술,74
41196510,교육,96
41196510,보건의료,38
41196510,부동산,42
41196510,소매,286
41196510,수리·개인,150
41196510,시설관리·임대,30
41196510,예술·스포츠,59
41196510,음식,326
41196520,과학·기술,30
41196520,교육,34
41196520,보건의료,39
41196520,부동산,32
41196520,소매,196
41196520,수리·개인,111
41196520,숙박,24
41196520,시설관리·임대,11
41196520,예술·스포츠,52
41196520,음식,250
41196530,과학·기술,38
41196530,교육,43
41196530,보건의료,30
41196530,부동산,36
41196530,소매,171
41196530,수리·개인,101
41196530,시설관리·임대,30
41196530,예술·스포츠,58
41196530,음식,260
41196540,과학·기술,40
41196540,교육,40
41196540,보건의료,24
41196540,부동산,33
41196540,소매,163
41196540,수리·개인,124
41196540,시설관리·임대,20
41196540,예술·스포츠,38
41196540,음식,196
41196550,과학·기술,24
41196550,교육,20
41196550,보건의료,11
41196550,부동산,21
41196550,소매,157
41196550,수리·개인,58
41196550,시설관리·임대,14
41196550,예술·스포츠,23
41196550,음식,125
41196560,과학·기술,65
41196560,교육,35
41196560,보건의료,17
41196560,부동산,28
41196560,소매,184
41196560,수리·개인,100
41196560,숙박,2
41196560,시설관리·임대,32
41196560,예술·스포츠,36
41196560,음식,175
41196570,과학·기술,139
41196570,교육,19
41196570,보건의료,29
41196570,부동산,62
41196570,소매,341
41196570,수리·개인,200
41196570,숙박,1
41196570,시설관리·임대,65
41196570,예술·스포츠,60
41196570,음식,338
41210510,과학·기술,3
41210510,교육,11
41210510,보건의료,3
41210510,부동산,5
41210510,소매,8
41210510,수리·개인,7
41210510,시설관리·임대,2
41210510,음식,9
41210520,과학·기술,11
41210520,교육,9
41210520,보건의료,7
41210520,부동산,22
41210520,소매,43
41210520,수리·개인,16
41210520,숙박,15
41210520,시설관리·임대,4
41210520,예술·스포츠,9
41210520,음식,88
41210540,과학·기술,37
41210540,교육,35
41210540,보건의료,40
41210540,부동산,43
41210540,소매,425
41210540,수리·개인,116
41210540,숙박,15
41210540,시설관리·임대,31
41210540,예술·스포츠,28
41210540,음식,259
41210550,과학·기술,29
41210550,교육,43
41210550,보건의료,56
41210550,부동산,27
41210550,소매,137
41210550,수리·개인,73
41210550,숙박,12
41210550,시설관리·임대,18
41210550,예술·스포츠,30
41210550,음식,211
41210560,과학·기술,17
41210560,교육,30
41210560,보건의료,3
41210560,부동산,18
41210560,소매,97
41210560,수리·개인,57
41210560,숙박,1
41210560,시설관리·임대,7
41210560,예술·스포츠,11
41210560,음식,96
41210570,과학·기술,20
41210570,교육,36
41210570,보건의료,14
41210570,부동산,27
41210570,소매,124
41210570,수리·개인,57
41210570,숙박,1
41210570,시설관리·임대,11
41210570,예술·스포츠,20
41210570,음식,130
41210580,과학·기술,21
41210580,교육,63
41210580,보건의료,22
41210580,부동산,39
41210580,소매,130
41210580,수리·개인,69
41210580,숙박,1
41210580,시설관리·임대,20
41210580,예술·스포츠,22
41210580,음식,126
41210590,과학·기술,7
41210590,교육,30
41210590,보건의료,6
41210590,부동산,14
41210590,소매,27
41210590,수리·개인,12
41210590,시설관리·임대,1
41210590,예술·스포츠,4
41210590,음식,21
41210600,과학·기술,35
41210600,교육,21
41210600,보건의료,5
41210600,부동산,29
41210600,소매,58
41210600,수리·개인,58
41210600,시설관리·임대,13
41210600,예술·스포츠,10
41210600,음식,103
41210610,과학·기술,109
41210610,교육,207
41210610,보건의료,121
41210610,부동산,61
41210610,소매,283
41210610,수리·개인,154
41210610,숙박,11
41210610,시설관리·임대,32
41210610,예술·스포츠,87
41210610,음식,403
41210620,과학·기술,18
41210620,교육,34
41210620,보건의료,5
41210620,부동산,19
41210620,소매,36
41210620,수리·개인,30
41210620,시설관리·임대,4
41210620,예술·스포츠,8
41210620,음식,30
41210631,과학·기술,329
41210631,교육,58
41210631,보건의료,10
41210631,부동산,22
41210631,소매,167
41210631,수리·개인,109
41210631,숙박,7
41210631,시설관리·임대,80
41210631,예술·스포츠,29
41210631,음식,229
41210632,과학·기술,12
41210632,교육,51
41210632,보건의료,22
41210632,부동산,24
41210632,소매,69
41210632,수리·개인,41
41210632,시설관리·임대,3
41210632,예술·스포츠,12
41210632,음식,59
41210633,과학·기술,27
41210633,교육,146
41210633,보건의료,39
41210633,부동산,37
41210633,소매,173
41210633,수리·개인,98
41210633,숙박,2
41210633,시설관리·임대,14
41210633,예술·스포츠,55
41210633,음식,206
41210634,과학·기술,7
41210634,교육,41
41210634,보건의료,17
41210634,부동산,9
41210634,소매,34
41210634,수리·개인,24
41210634,시설관리·임대,1
41210634,예술·스포츠,9
41210634,음식,32
41210640,과학·기술,191
41210640,교육,181
41210640,보건의료,56
41210640,부동산,39
41210640,소매,223
41210640,수리·개인,143
41210640,숙박,1
41210640,시설관리·임대,29
41210640,예술·스포츠,58
41210640,음식,299
41210650,과학·기술,31
41210650,교육,67
41210650,보건의료,23
41210650,부동산,23
41210650,소매,131
41210650,수리·개인,81
41210650,숙박,5
41210650,시설관리·임대,22
41210650,예술·스포츠,41
41210650,음식,188
41210655,과학·기술,613
41210655,교육,195
41210655,보건의료,27
41210655,부동산,128
41210655,소매,473
41210655,수리·개인,199
41210655,숙박,8
41210655,시설관리·임대,82
41210655,예술·스포츠,60
41210655,음식,463
41210660,과학·기술,42
41210660,교육,12
41210660,부동산,39
41210660,소매,169
41210660,수리·개인,47
41210660,시설관리·임대,20
41210660,예술·스포츠,2
41210660,음식,51
41220250,과학·기술,97
41220250,교육,71
41220250,보건의료,24
41220250,부동산,147
41220250,소매,385
41220250,수리·개인,243
41220250,숙박,15
41220250,시설관리·임대,86
41220250,예술·스포츠,49
41220250,음식,579
41220253,과학·기술,126
41220253,교육,134
41220253,보건의료,53
41220253,부동산,143
41220253,소매,602
41220253,수리·개인,321
41220253,숙박,15
41220253,시설관리·임대,89
41220253,예술·스포츠,128
41220253,음식,807
41220256,과학·기술,124
41220256,교육,49
41220256,보건의료,12
41220256,부동산,87
41220256,소매,364
41220256,수리·개인,198
41220256,숙박,28
41220256,시설관리·임대,100
41220256,예술·스포츠,83
41220256,음식,650
41220259,과학·기술,55
41220259,교육,66
41220259,보건의료,16
41220259,부동산,46
41220259,소매,277
41220259,수리·개인,101
41220259,숙박,5
41220259,시설관리·임대,48
41220259,예술·스포츠,44
41220259,음식,378
41220310,과학·기술,70
41220310,교육,18
41220310,보건의료,5
41220310,부동산,46
41220310,소매,194
41220310,수리·개인,75
41220310,숙박,3
41220310,시설관리·임대,58
41220310,예술·스포츠,20
41220310,음식,171
41220320,과학·기술,18
41220320,교육,5
41220320,부동산,17
41220320,소매,91
41220320,수리·개인,24
41220320,숙박,1
41220320,시설관리·임대,31
41220320,예술·스포츠,4
41220320,음식,86
41220330,과학·기술,485
41220330,교육,21
41220330,보건의료,6
41220330,부동산,56
41220330,소매,146
41220330,수리·개인,47
41220330,숙박,5
41220330,시설관리·임대,65
41220330,예술·스포츠,22
41220330,음식,152
41220340,과학·기술,16
41220340,교육,11
41220340,보건의료,2
41220340,부동산,17
41220340,소매,98
41220340,수리·개인,26
41220340,숙박,5
41220340,시설관리·임대,18
41220340,예술·스포츠,13
41220340,음식,92
41220370,과학·기술,13
41220370,교육,6
41220370,부동산,28
41220370,소매,93
41220370,수리·개인,28
41220370,숙박,12
41220370,시설관리·임대,17
41220370,예술·스포츠,9
41220370,음식,83
41220510,과학·기술,118
41220510,교육,148
41220510,보건의료,54
41220510,부동산,124
41220510,소매,501
41220510,수리·개인,293
41220510,숙박,25
41220510,시설관리·임대,79
41220510,예술·스포츠,95
41220510,음식,666
41220520,과학·기술,105
41220520,교육,67
41220520,보건의료,40
41220520,부동산,62
41220520,소매,361
41220520,수리·개인,243
41220520,숙박,13
41220520,시설관리·임대,69
41220520,예술·스포츠,80
41220520,음식,751
41220535,과학·기술,179
41220535,교육,77
41220535,보건의료,5
41220535,부동산,58
41220535,소매,177
41220535,수리·개인,102
41220535,숙박,4
41220535,시설관리·임대,75
41220535,예술·스포츠,23
41220535,음식,228
41220550,과학·기술,48
41220550,교육,14
41220550,보건의료,20
41220550,부동산,40
41220550,소매,127
41220550,수리·개인,75
41220550,숙박,23
41220550,시설관리·임대,37
41220550,예술·스포츠,34
41220550,음식,146
41220560,과학·기술,36
41220560,교육,62
41220560,보건의료,28
41220560,부동산,34
41220560,소매,314
41220560,수리·개인,151
41220560,숙박,8
41220560,시설관리·임대,42
41220560,예술·스포츠,55
41220560,음식,280
41220570,과학·기술,12
41220570,교육,5
41220570,부동산,25
41220570,소매,92
41220570,수리·개인,45
41220570,숙박,4
41220570,시설관리·임대,25
41220570,예술·스포츠,5
41220570,음식,172
41220580,과학·기술,33
41220580,교육,9
41220580,보건의료,3
41220580,부동산,37
41220580,소매,288
41220580,수리·개인,84
41220580,숙박,16
41220580,시설관리·임대,31
41220580,예술·스포츠,6
41220580,음식,229
41220590,과학·기술,246
41220590,교육,180
41220590,보건의료,121
41220590,부동산,84
41220590,소매,724
41220590,수리·개인,353
41220590,숙박,50
41220590,시설관리·임대,151
41220590,예술·스포츠,134
41220590,음식,940
41220600,과학·기술,42
41220600,교육,23
41220600,보건의료,5
41220600,부동산,39
41220600,소매,287
41220600,수리·개인,118
41220600,숙박,2
41220600,시설관리·임대,51
41220600,예술·스포츠,14
41220600,음식,154
41220610,과학·기술,54
41220610,교육,11
41220610,보건의료,26
41220610,부동산,11
41220610,소매,359
41220610,수리·개인,88
41220610,숙박,7
41220610,시설관리·임대,25
41220610,예술·스포츠,12
41220610,음식,230
41220620,과학·기술,193
41220620,교육,273
41220620,보건의료,67
41220620,부동산,107
41220620,소매,465
41220620,수리·개인,345
41220620,숙박,4
41220620,시설관리·임대,95
41220620,예술·스포츠,141
41220620,음식,830
41220630,과학·기술,144
41220630,교육,281
41220630,보건의료,60
41220630,부동산,104
41220630,소매,496
41220630,수리·개인,303
41220630,숙박,14
41220630,시설관리·임대,65
41220630,예술·스포츠,70
41220630,음식,537
41220635,과학·기술,31
41220635,교육,87
41220635,보건의료,9
41220635,부동산,54
41220635,소매,118
41220635,수리·개인,129
41220635,숙박,1
41220635,시설관리·임대,28
41220635,예술·스포츠,34
41220635,음식,239
41220640,과학·기술,262
41220640,교육,62
41220640,보건의료,23
41220640,부동산,120
41220640,소매,255
41220640,수리·개인,164
41220640,숙박,1
41220640,시설관리·임대,41
41220640,예술·스포츠,57
41220640,음식,333
41220650,과학·기술,143
41220650,교육,123
41220650,보건의료,29
41220650,부동산,79
41220650,소매,185
41220650,수리·개인,125
41220650,시설관리·임대,38
41220650,예술·스포츠,60
41220650,음식,353
41220660,과학·기술,238
41220660,교육,228
41220660,보건의료,60
41220660,부동산,256
41220660,소매,497
41220660,수리·개인,263
41220660,숙박,13
41220660,시설관리·임대,134
41220660,예술·스포츠,95
41220660,음식,936
41250510,과학·기술,21
41250510,교육,6
41250510,부동산,1
41250510,소매,61
41250510,수리·개인,26
41250510,시설관리·임대,9
41250510,예술·스포츠,1
41250510,음식,41
41250520,과학·기술,29
41250520,교육,18
41250520,보건의료,17
41250520,부동산,24
41250520,소매,242
41250520,수리·개인,89
41250520,숙박,10
41250520,시설관리·임대,14
41250520,예술·스포츠,17
41250520,음식,172
41250535,과학·기술,41
41250535,교육,17
41250535,보건의료,19
41250535,부동산,11
41250535,소매,269
41250535,수리·개인,76
41250535,숙박,22
41250535,시설관리·임대,22
41250535,예술·스포츠,35
41250535,음식,327
41250550,과학·기술,3
41250550,교육,7
41250550,부동산,6
41250550,소매,80
41250550,수리·개인,39
41250550,숙박,2
41250550,시설관리·임대,7
41250550,음식,98
41250565,과학·기술,38
41250565,교육,35
41250565,보건의료,16
41250565,부동산,43
41250565,소매,197
41250565,수리·개인,154
41250565,숙박,23
41250565,시설관리·임대,37
41250565,예술·스포츠,26
41250565,음식,344
41250566,과학·기술,67
41250566,교육,121
41250566,보건의료,49
41250566,부동산,47
41250566,소매,225
41250566,수리·개인,167
41250566,숙박,8
41250566,시설관리·임대,30
41250566,예술·스포츠,87
41250566,음식,426
41250580,과학·기술,11
41250580,교육,7
41250580,부동산,12
41250580,소매,87
41250580,수리·개인,38
41250580,숙박,11
41250580,시설관리·임대,7
41250580,예술·스포츠,3
41250580,음식,133
41250600,과학·기술,12
41250600,교육,6
41250600,부동산,6
41250600,소매,62
41250600,수리·개인,32
41250600,숙박,1
41250600,시설관리·임대,12
41250600,예술·스포츠,6
41250600,음식,50
41271510,과학·기술,52
41271510,교육,37
41271510,보건의료,15
41271510,부동산,20
41271510,소매,174
41271510,수리·개인,105
41271510,숙박,8
41271510,시설관리·임대,31
41271510,예술·스포츠,43
41271510,음식,220
41271515,과학·기술,237
41271515,교육,114
41271515,보건의료,35
41271515,부동산,84
41271515,소매,454
41271515,수리·개인,278
41271515,숙박,32
41271515,시설관리·임대,113
41271515,예술·스포츠,96
41271515,음식,548
41271525,과학·기술,138
41271525,교육,74
41271525,보건의료,12
41271525,부동산,55
41271525,소매,349
41271525,수리·개인,174
41271525,숙박,8
41271525,시설관리·임대,51
41271525,예술·스포츠,65
41271525,음식,327
41271532,과학·기술,110
41271532,교육,142
41271532,보건의료,24
41271532,부동산,39
41271532,소매,265
41271532,수리·개인,215
41271532,숙박,10
41271532,시설관리·임대,39
41271532,예술·스포츠,76
41271532,음식,315
41271537,과학·기술,73
41271537,교육,32
41271537,보건의료,5
41271537,부동산,19
41271537,소매,100
41271537,수리·개인,44
41271537,숙박,17
41271537,시설관리·임대,20
41271537,예술·스포츠,32
41271537,음식,230
41271540,과학·기술,81
41271540,교육,109
41271540,보건의료,24
41271540,부동산,62
41271540,소매,331
41271540,수리·개인,248
41271540,숙박,6
41271540,시설관리·임대,47
41271540,예술·스포츠,90
41271540,음식,408
41271550,과학·기술,66
41271550,교육,60
41271550,보건의료,23
41271550,부동산,24
41271550,소매,245
41271550,수리·개인,129
41271550,숙박,8
41271550,시설관리·임대,45
41271550,예술·스포츠,44
41271550,음식,275
41271560,과학·기술,72
41271560,교육,45
41271560,보건의료,55
41271560,부동산,33
41271560,소매,270
41271560,수리·개인,133
41271560,숙박,21
41271560,시설관리·임대,35
41271560,예술·스포츠,86
41271560,음식,376
41271570,과학·기술,56
41271570,교육,41
41271570,보건의료,11
41271570,부동산,29
41271570,소매,184
41271570,수리·개인,113
41271570,숙박,6
41271570,시설관리·임대,35
41271570,예술·스포츠,44
41271570,음식,196
41271580,과학·기술,96
41271580,교육,112
41271580,보건의료,35
41271580,부동산,49
41271580,소매,408
41271580,수리·개인,257
41271580,숙박,4
41271580,시설관리·임대,52
41271580,예술·스포츠,92
41271580,음식,406
41271590,과학·기술,19
41271590,교육,52
41271590,보건의료,26
41271590,부동산,21
41271590,소매,162
41271590,수리·개인,59
41271590,시설관리·임대,8
41271590,예술·스포츠,30
41271590,음식,139
41271600,과학·기술,48
41271600,교육,56
41271600,보건의료,20
41271600,부동산,28
41271600,소매,175
41271600,수리·개인,79
41271600,숙박,6
41271600,시설관리·임대,23
41271600,예술·스포츠,26
41271600,음식,195
41271610,과학·기술,37
41271610,교육,14
41271610,보건의료,3
41271610,부동산,22
41271610,소매,105
41271610,수리·개인,50
41271610,숙박,2
41271610,시설관리·임대,23
41271610,예술·스포츠,16
41271610,음식,107
41273510,과학·기술,77
41273510,교육,64
41273510,보건의료,23
41273510,부동산,46
41273510,소매,304
41273510,수리·개인,250
41273510,숙박,5
41273510,시설관리·임대,51
41273510,예술·스포츠,95
41273510,음식,379
41273525,과학·기술,198
41273525,교육,31
41273525,보건의료,21
41273525,부동산,30
41273525,소매,121
41273525,수리·개인,68
41273525,시설관리·임대,28
41273525,예술·스포츠,15
41273525,음식,166
41273532,과학·기술,449
41273532,교육,181
41273532,보건의료,149
41273532,부동산,101
41273532,소매,752
41273532,수리·개인,365
41273532,숙박,51
41273532,시설관리·임대,122
41273532,예술·스포츠,141
41273532,음식,852
41273535,과학·기술,756
41273535,교육,446
41273535,보건의료,102
41273535,부동산,136
41273535,소매,780
41273535,수리·개인,603
41273535,숙박,28
41273535,시설관리·임대,209
41273535,예술·스포츠,203
41273535,음식,1272
41273545,과학·기술,252
41273545,교육,36
41273545,보건의료,21
41273545,부동산,69
41273545,소매,550
41273545,수리·개인,177
41273545,숙박,50
41273545,시설관리·임대,200
41273545,예술·스포츠,136
41273545,음식,483
41273555,과학·기술,29
41273555,교육,39
41273555,보건의료,37
41273555,부동산,31
41273555,소매,239
41273555,수리·개인,109
41273555,숙박,14
41273555,시설관리·임대,20
41273555,예술·스포츠,41
41273555,음식,225
41273565,과학·기술,99
41273565,교육,47
41273565,보건의료,9
41273565,부동산,30
41273565,소매,217
41273565,수리·개인,97
41273565,숙박,2
41273565,시설관리·임대,43
41273565,예술·스포츠,45
41273565,음식,247
41273570,과학·기술,263
41273570,교육,171
41273570,보건의료,59
41273570,부동산,143
41273570,소매,581
41273570,수리·개인,342
41273570,숙박,282
41273570,시설관리·임대,148
41273570,예술·스포츠,137
41273570,음식,951
41273580,과학·기술,15
41273580,교육,20
41273580,보건의료,15
41273580,부동산,26
41273580,소매,84
41273580,수리·개인,45
41273580,숙박,7
41273580,시설관리·임대,15
41273580,예술·스포츠,23
41273580,음식,125
41273590,과학·기술,39
41273590,교육,46
41273590,보건의료,24
41273590,부동산,27
41273590,소매,247
41273590,수리·개인,162
41273590,숙박,3
41273590,시설관리·임대,34
41273590,예술·스포츠,64
41273590,음식,321
41273600,과학·기술,34
41273600,교육,84
41273600,보건의료,63
41273600,부동산,28
41273600,소매,248
41273600,수리·개인,130
41273600,숙박,6
41273600,시설관리·임대,17
41273600,예술·스포츠,86
41273600,음식,396
41273610,과학·기술,47
41273610,교육,21
41273610,보건의료,4
41273610,부동산,66
41273610,소매,241
41273610,수리·개인,34
41273610,숙박,691
41273610,시설관리·임대,28
41273610,예술·스포츠,41
41273610,음식,406
41281510,과학·기술,57
41281510,교육,22
41281510,보건의료,6
41281510,부동산,26
41281510,소매,122
41281510,수리·개인,69
41281510,숙박,28
41281510,시설관리·임대,25
41281510,예술·스포츠,18
41281510,음식,146
41281520,과학·기술,49
41281520,교육,134
41281520,보건의료,24
41281520,부동산,34
41281520,소매,153
41281520,수리·개인,97
41281520,숙박,1
41281520,시설관리·임대,12
41281520,예술·스포츠,53
41281520,음식,227
41281530,과학·기술,312
41281530,교육,196
41281530,보건의료,39
41281530,부동산,94
41281530,소매,552
41281530,수리·개인,194
41281530,숙박,4
41281530,시설관리·임대,125
41281530,예술·스포츠,73
41281530,음식,504
41281540,과학·기술,53
41281540,교육,71
41281540,보건의료,59
41281540,부동산,47
41281540,소매,308
41281540,수리·개인,140
41281540,숙박,16
41281540,시설관리·임대,48
41281540,예술·스포츠,92
41281540,음식,399
41281550,과학·기술,13
41281550,교육,35
41281550,보건의료,6
41281550,부동산,14
41281550,소매,48
41281550,수리·개인,41
41281550,시설관리·임대,14
41281550,예술·스포츠,13
41281550,음식,44
41281560,과학·기술,42
41281560,교육,137
41281560,보건의료,26
41281560,부동산,33
41281560,소매,138
41281560,수리·개인,102
41281560,숙박,6
41281560,시설관리·임대,21
41281560,예술·스포츠,38
41281560,음식,228
41281576,과학·기술,213
41281576,교육,76
41281576,보건의료,24
